今回レース,馬名,年月日,場,レース名,距離,馬場,頭数,人気,着順,騎手,斤量,馬体重,タイム,着差,horse_id,race_id,日付
9,サザンフィールド,2026年3月20日,佐賀,国際幸福デー賞(C1),ダ1400,稍,11,9,9,竹吉徹,56,455(+15),1:32.1,1.9,2021101091,202655071609,2026-03-20
9,サザンフィールド,2026年3月7日,佐賀,AIパッカル賞(C1),ダ1400,重,8,5,8,山田義貴,56,440(-10),1:33.2,2.0,2021101091,202655071609,2026-03-07
9,サザンフィールド,2026年2月22日,佐賀,ハナニラ賞(C1),ダ1400,良,12,9,8,竹吉徹,56,450(-1),1:32.6,1.7,2021101091,202655071609,2026-02-22
9,サザンフィールド,2026年2月8日,佐賀,AIパッカル賞(C1),ダ1400,良,10,8,6,竹吉徹,56,451(-4),1:32.6,2.0,2021101091,202655071609,2026-02-08
9,サザンフィールド,2026年1月24日,佐賀,フリージア賞(C1),ダ1400,良,12,11,7,長谷川蓮,55,455(+1),1:32.4,1.9,2021101091,202655071609,2026-01-24
9,サザンフィールド,2026年1月5日,佐賀,AIパッカル賞(C1),ダ1400,良,10,9,3,竹吉徹,56,454(+9),1:31.6,0.4,2021101091,202655071609,2026-01-05
9,サザンフィールド,2025年12月20日,佐賀,ラークスパ―賞(C1),ダ1400,良,11,8,10,山田義貴,56,445(+6),1:33.3,2.5,2021101091,202655071609,2025-12-20
9,サザンフィールド,2025年11月22日,佐賀,いい夫婦の日賞(C1),ダ1400,良,9,5,8,石川倭,56,439(-4),1:33.1,2.5,2021101091,202655071609,2025-11-22
9,サザンフィールド,2025年11月8日,佐賀,AIパッカル賞(C1),ダ1400,良,11,8,4,竹吉徹,56,443(-1),1:31.2,0.4,2021101091,202655071609,2025-11-08
9,サザンフィールド,2025年10月26日,佐賀,JBC2025船橋・(C1),ダ1400,良,9,5,4,竹吉徹,56,444(+4),1:31.6,1.0,2021101091,202655071609,2025-10-26
9,ビーチボーイ,2026年6月21日,佐賀,Bー5組,ダ1400,重,10,8,8,長谷川蓮,56,448(-9),1:31.4,0.8,2022104087,202655071609,2026-06-21
9,ビーチボーイ,2026年6月6日,佐賀,サガデーナイト競馬賞(B),ダ1400,稍,9,5,7,長谷川蓮,56,457(+6),1:31.2,0.9,2022104087,202655071609,2026-06-06
9,ビーチボーイ,2026年5月24日,佐賀,ヘリオトロープ賞(B),ダ1400,良,9,4,5,長谷川蓮,56,451(-2),1:30.8,0.8,2022104087,202655071609,2026-05-24
9,ビーチボーイ,2026年5月9日,佐賀,AIパッカル賞(B),ダ1400,良,11,6,11,山口勲,56,453(-3),1:31.1,2.5,2022104087,202655071609,2026-05-09
9,ビーチボーイ,2026年4月26日,佐賀,第13回エーエスピー(B),ダ1400,不,9,3,4,野畑凌,56,456(-2),1:30.2,0.7,2022104087,202655071609,2026-04-26
9,ビーチボーイ,2026年4月12日,佐賀,ネメシア賞(B),ダ1400,稍,11,2,8,長谷川蓮,56,458(0),1:31.1,0.7,2022104087,202655071609,2026-04-12
9,ビーチボーイ,2026年3月29日,佐賀,UMATENA賞(B),ダ1400,良,12,3,3,長谷川蓮,56,458(+1),1:30.5,0.5,2022104087,202655071609,2026-03-29
9,ビーチボーイ,2026年3月6日,佐賀,長崎街道松原宿特選(C1),ダ1400,不,8,4,2,長谷川蓮,55,457(0),1:29.7,0.5,2022104087,202655071609,2026-03-06
9,ビーチボーイ,2026年2月21日,佐賀,長崎街道彼杵宿特選(C1),ダ1400,良,10,4,3,長谷川蓮,55,457(-2),1:30.7,0.5,2022104087,202655071609,2026-02-21
9,ビーチボーイ,2026年2月7日,佐賀,長崎街道嬉野宿特選(C1),ダ1300,良,12,8,5,長谷川蓮,55,459(-2),1:24.8,0.8,2022104087,202655071609,2026-02-07
9,ビーチボーイ,2026年1月24日,佐賀,長崎街道塩田宿特選(C1),ダ1400,良,11,6,10,山口勲,56,461(0),1:32.3,1.3,2022104087,202655071609,2026-01-24
9,ビーチボーイ,2026年1月4日,佐賀,迎春さがけいば賞(C1),ダ1400,良,11,3,5,山口勲,56,461(0),1:31.9,0.5,2022104087,202655071609,2026-01-04
9,ビーチボーイ,2025年12月14日,佐賀,長崎街道塚崎宿特選(C1),ダ900,稍,12,6,7,飛田愛斗,56,461(-2),0:55.5,0.7,2022104087,202655071609,2025-12-14
9,ビーチボーイ,2025年11月23日,佐賀,長崎街道北方宿特選(C1),ダ1300,良,12,3,11,山口勲,56,463(+1),1:24.7,2.0,2022104087,202655071609,2025-11-23
9,ビーチボーイ,2025年11月8日,佐賀,長崎街道小田宿特選(C1),ダ1400,良,11,2,8,山口勲,56,462(+11),1:32.3,2.2,2022104087,202655071609,2025-11-08
9,ビーチボーイ,2025年7月12日,佐賀,ラベンダー特別(B),ダ1400,良,10,2,4,山口勲,56,451(0),1:30.3,0.7,2022104087,202655071609,2025-07-12
9,セクシーコマンドー,2026年6月21日,佐賀,Bー5組,ダ1400,重,10,6,9,竹吉徹,56,472(-3),1:31.6,1.0,2020105726,202655071609,2026-06-21
9,セクシーコマンドー,2026年6月6日,佐賀,サガデーナイト競馬賞(B),ダ1400,稍,9,6,2,竹吉徹,56,475(-1),1:30.4,0.1,2020105726,202655071609,2026-06-06
9,セクシーコマンドー,2026年5月24日,佐賀,ヘリオトロープ賞(B),ダ1400,良,9,5,3,金山昇馬,56,476(-9),1:30.6,0.6,2020105726,202655071609,2026-05-24
9,セクシーコマンドー,2026年5月10日,佐賀,母の日賞(B),ダ1400,良,11,6,8,後藤武蔵,53,485(-7),1:31.3,2.4,2020105726,202655071609,2026-05-10
9,セクシーコマンドー,2026年4月12日,佐賀,ネメシア賞(B),ダ1400,稍,11,7,7,竹吉徹,56,492(-4),1:30.8,0.4,2020105726,202655071609,2026-04-12
9,セクシーコマンドー,2026年3月29日,佐賀,UMATENA賞(B),ダ1400,良,12,6,7,竹吉徹,56,496(+1),1:31.4,1.4,2020105726,202655071609,2026-03-29
9,セクシーコマンドー,2026年3月15日,佐賀,第11回エーエスピー(B),ダ1400,良,11,4,11,竹吉徹,56,495(+25),1:31.8,2.0,2020105726,202655071609,2026-03-15
9,セクシーコマンドー,2025年10月28日,浦和,夕焼け特別(B2B3),ダ2000,重,12,9,10,保園翔也,55,470(-5),2:11.9,3.0,2020105726,202655071609,2025-10-28
9,セクシーコマンドー,2025年9月11日,川崎,日和風特別(B3),ダ1600,不,0,,,見越彬央,56,計不,,,2020105726,202655071609,2025-09-11
9,セクシーコマンドー,2025年5月27日,浦和,水芭蕉特別(B2B3),ダ2000,良,12,7,6,佐野遥久,54,475(-2),2:09.8,1.4,2020105726,202655071609,2025-05-27
9,セクシーコマンドー,2025年3月20日,浦和,春分の日特別(B2B3),ダ2000,重,12,5,10,落合玄太,55,477(-6),2:10.3,2.3,2020105726,202655071609,2025-03-20
9,セクシーコマンドー,2025年1月7日,浦和,初見月特別(B3),ダ1500,重,12,4,12,落合玄太,56,483(-9),1:40.6,3.6,2020105726,202655071609,2025-01-07
9,セクシーコマンドー,2024年12月23日,浦和,暮来月特別(B3),ダ1400,良,12,1,11,落合玄太,56,492(+7),1:32.1,2.7,2020105726,202655071609,2024-12-23
9,セクシーコマンドー,2024年12月11日,川崎,チャーチルダウンズ特(B3),ダ1500,良,14,3,1,落合玄太,56,485(-10),1:37.5,-0.7,2020105726,202655071609,2024-12-11
9,セクシーコマンドー,2024年11月18日,浦和,トパーズ特別(C1),ダ1500,良,11,3,1,落合玄太,56,495(-6),1:36.1,-0.5,2020105726,202655071609,2024-11-18
9,セクシーコマンドー,2024年10月25日,浦和,小春特別(C1),ダ1500,良,12,4,6,笹川翼,56,501(+12),1:38.0,0.3,2020105726,202655071609,2024-10-25
9,パワポケチャンプ,2026年6月21日,佐賀,Bー5組,ダ1400,重,10,10,4,加茂飛翔,56,498(+1),1:30.7,0.1,2021102257,202655071609,2026-06-21
9,パワポケチャンプ,2026年6月6日,佐賀,サガデーナイト競馬賞(B),ダ1400,稍,9,9,8,加茂飛翔,56,497(-2),1:31.2,0.9,2021102257,202655071609,2026-06-06
9,パワポケチャンプ,2026年5月23日,佐賀,AIパッカル賞(B),ダ1300,良,10,9,8,加茂飛翔,56,499(-3),1:24.7,1.9,2021102257,202655071609,2026-05-23
9,パワポケチャンプ,2026年5月9日,佐賀,AIパッカル賞(B),ダ1400,良,11,10,8,加茂飛翔,56,502(-2),1:30.7,2.1,2021102257,202655071609,2026-05-09
9,パワポケチャンプ,2026年4月25日,佐賀,サガデーナイト競馬賞(B),ダ1300,重,9,5,7,加茂飛翔,56,504(0),1:24.2,2.2,2021102257,202655071609,2026-04-25
9,パワポケチャンプ,2026年4月11日,佐賀,AIパッカル賞(B),ダ1400,不,10,8,7,中山蓮王,56,504(-2),1:31.0,2.0,2021102257,202655071609,2026-04-11
9,パワポケチャンプ,2026年3月28日,佐賀,ヤマブキ賞(B),ダ1400,稍,11,5,9,加茂飛翔,56,506(-9),1:32.1,2.5,2021102257,202655071609,2026-03-28
9,パワポケチャンプ,2026年3月15日,佐賀,第11回エーエスピー(B),ダ1400,良,11,3,2,加茂飛翔,56,515(+5),1:30.3,0.5,2021102257,202655071609,2026-03-15
9,パワポケチャンプ,2026年3月1日,佐賀,ヤグルマギク賞(B),ダ1400,重,11,3,2,加茂飛翔,56,510(-5),1:30.2,0.1,2021102257,202655071609,2026-03-01
9,パワポケチャンプ,2026年2月8日,佐賀,アメジスト特選(C1),ダ1750,良,10,1,2,加茂飛翔,56,515(-7),1:58.0,0.0,2021102257,202655071609,2026-02-08
9,パワポケチャンプ,2026年1月24日,佐賀,フリージア賞(C1),ダ1400,良,12,2,1,加茂飛翔,56,522(-7),1:30.5,-1.1,2021102257,202655071609,2026-01-24
9,パワポケチャンプ,2026年1月5日,佐賀,KYUSHUDREA(C1),ダ1400,良,11,2,5,出水拓人,56,529(+15),1:31.6,0.9,2021102257,202655071609,2026-01-05
9,パワポケチャンプ,2025年11月13日,大井,C2七　八,ダ1200,稍,13,10,4,瀬川将輝,56,514(+8),1:15.3,1.0,2021102257,202655071609,2025-11-13
9,パワポケチャンプ,2025年9月19日,大井,C2二　三四(C2三),ダ1200,不,11,3,8,瀬川将輝,56,506(-2),1:15.7,1.4,2021102257,202655071609,2025-09-19
9,パワポケチャンプ,2025年9月5日,大井,C2二　三四(C2三),ダ1200,不,11,8,4,瀬川将輝,56,508(+13),1:15.2,0.3,2021102257,202655071609,2025-09-05
9,パワポケチャンプ,2024年8月2日,大井,3歳一　二三(3歳二),ダ1400,良,12,3,2,本田正重,56,495(-5),1:29.7,0.8,2021102257,202655071609,2024-08-02
9,カシノエイサップ,2026年6月21日,佐賀,Bー5組,ダ1400,重,10,9,5,出水拓人,56,505(-2),1:30.8,0.2,2022101935,202655071609,2026-06-21
9,カシノエイサップ,2026年6月6日,佐賀,サガデーナイト競馬賞(B),ダ1400,稍,9,3,5,飛田愛斗,56,507(+1),1:31.0,0.7,2022101935,202655071609,2026-06-06
9,カシノエイサップ,2026年5月23日,佐賀,AIパッカル賞(B),ダ1300,良,10,7,5,飛田愛斗,56,506(+4),1:24.2,1.4,2022101935,202655071609,2026-05-23
9,カシノエイサップ,2026年5月10日,佐賀,母の日賞(B),ダ1400,良,11,5,4,飛田愛斗,56,502(-3),1:30.3,1.4,2022101935,202655071609,2026-05-10
9,カシノエイサップ,2026年4月26日,佐賀,第13回エーエスピー(B),ダ1400,不,9,2,6,飛田愛斗,56,505(+1),1:30.5,1.0,2022101935,202655071609,2026-04-26
9,カシノエイサップ,2026年4月5日,佐賀,長崎街道常盤橋特選(C1),ダ1400,不,11,5,2,飛田愛斗,56,504(-1),1:30.1,0.9,2022101935,202655071609,2026-04-05
9,カシノエイサップ,2026年3月22日,佐賀,マーチ賞(C1),ダ1400,重,11,2,1,飛田愛斗,56,505(+7),1:29.7,-0.1,2022101935,202655071609,2026-03-22
9,カシノエイサップ,2026年3月6日,佐賀,C1ー4組,ダ1300,不,10,3,2,飛田愛斗,56,498(+3),1:23.0,0.9,2022101935,202655071609,2026-03-06
9,カシノエイサップ,2026年2月22日,佐賀,C1ー7組,ダ1300,良,8,2,1,飛田愛斗,56,495(-4),1:24.8,-0.5,2022101935,202655071609,2026-02-22
9,カシノエイサップ,2026年1月29日,佐賀,KYUSHUDREA(C1),ダ1300,良,10,2,6,山田義貴,56,499(+1),1:25.4,0.5,2022101935,202655071609,2026-01-29
9,カシノエイサップ,2026年1月11日,佐賀,鏡開き賞(C1),ダ1400,良,11,1,2,山田義貴,56,498(+3),1:31.5,0.0,2022101935,202655071609,2026-01-11
9,カシノエイサップ,2025年12月20日,佐賀,ひむかのくろうま賞(C2),ダ1400,良,12,3,1,長谷川蓮,55,495(-2),1:31.3,0.0,2022101935,202655071609,2025-12-20
9,カシノエイサップ,2025年12月7日,佐賀,グリーンチャンネル開(C2),ダ1400,良,10,2,1,山田義貴,56,497(+2),1:32.6,-0.1,2022101935,202655071609,2025-12-07
9,カシノエイサップ,2025年11月16日,佐賀,C2ー9組,ダ1400,良,11,7,2,長谷川蓮,55,495(0),1:31.0,0.8,2022101935,202655071609,2025-11-16
9,カシノエイサップ,2025年11月2日,佐賀,はかた地どり杯(C2),ダ1300,良,12,7,3,長谷川蓮,56,495(-7),1:25.3,0.7,2022101935,202655071609,2025-11-02
9,カシノエイサップ,2025年10月19日,佐賀,コンバット満さん来場(C2),ダ1400,良,9,5,8,山田義貴,56,502(-1),1:32.9,2.5,2022101935,202655071609,2025-10-19
9,グレイストーム,2026年6月6日,高知,Bー3,ダ1600,不,10,6,9,山崎雅由,57,477(-3),1:46.2,2.6,2021103074,202655071609,2026-06-06
9,グレイストーム,2026年5月23日,高知,Bー4,ダ1400,不,10,4,3,赤岡修次,57,480(-2),1:30.2,1.1,2021103074,202655071609,2026-05-23
9,グレイストーム,2026年5月3日,高知,C1ー2,ダ1300,不,11,3,2,赤岡修次,57,482(+7),1:22.3,1.4,2021103074,202655071609,2026-05-03
9,グレイストーム,2026年4月19日,高知,C1ー2,ダ1400,重,10,10,5,郷間勇太,57,475(+7),1:31.4,1.5,2021103074,202655071609,2026-04-19
9,グレイストーム,2026年3月3日,高知,葉にんにく特別(C1),ダ1300,不,10,7,5,加藤翔馬,57,468(-12),1:22.5,1.3,2021103074,202655071609,2026-03-03
9,グレイストーム,2026年2月11日,高知,アカメ特別(C1),ダ1300,重,9,,取,加藤翔馬,57,計不,,,2021103074,202655071609,2026-02-11
9,グレイストーム,2026年2月3日,高知,浦ノ内湾特別(C1),ダ1600,良,9,6,6,加藤翔馬,57,480(+4),1:47.8,1.7,2021103074,202655071609,2026-02-03
9,グレイストーム,2026年1月21日,高知,ファイナルレース(C1),ダ1300,良,12,1,1,加藤翔馬,57,476(-2),1:24.8,-0.1,2021103074,202655071609,2026-01-21
9,グレイストーム,2026年1月13日,高知,C1ー3,ダ1600,良,8,4,6,岩橋勇二,57,478(0),1:48.5,1.6,2021103074,202655071609,2026-01-13
9,グレイストーム,2025年12月29日,高知,C1ー3,ダ1400,良,11,8,5,岩橋勇二,57,478(0),1:32.8,0.6,2021103074,202655071609,2025-12-29
9,グレイストーム,2025年12月14日,高知,C1ー4,ダ1400,稍,11,2,9,岩橋勇二,57,478(+4),1:31.9,1.9,2021103074,202655071609,2025-12-14
9,グレイストーム,2025年11月16日,高知,C1ー3,ダ1300,稍,12,3,9,山崎雅由,57,474(-4),1:24.9,1.7,2021103074,202655071609,2025-11-16
9,グレイストーム,2025年6月15日,高知,C1ー4,ダ1400,不,11,3,3,赤岡修次,57,478(+2),1:29.2,0.8,2021103074,202655071609,2025-06-15
9,グレイストーム,2025年5月18日,高知,C1ー5,ダ1300,不,9,1,4,赤岡修次,57,476(-3),1:21.5,0.7,2021103074,202655071609,2025-05-18
9,グレイストーム,2025年5月3日,高知,立夏特別(C2),ダ1300,不,11,1,1,赤岡修次,57,479(0),1:23.7,-0.3,2021103074,202655071609,2025-05-03
9,グレイストーム,2025年4月19日,高知,穀雨特別(C2),ダ1600,稍,9,,取,赤岡修次,57,計不,,,2021103074,202655071609,2025-04-19
10,フランシーヌ,2026年6月25日,佐賀,3歳ー8組,ダ1300,不,10,3,3,川島拓,54,402(0),1:24.7,0.4,2023102453,202655071610,2026-06-25
10,フランシーヌ,2026年6月7日,佐賀,3歳ー10組,ダ1300,稍,10,6,2,川島拓,54,402(+2),1:24.7,0.2,2023102453,202655071610,2026-06-07
10,フランシーヌ,2026年5月23日,佐賀,SAGAリベンジャー(3歳),ダ1300,良,10,3,4,山下裕貴,54,400(+3),1:25.6,1.3,2023102453,202655071610,2026-05-23
10,フランシーヌ,2026年5月10日,佐賀,SAGAリベンジャー(3歳),ダ900,良,10,2,3,川島拓,54,397(-1),0:56.6,1.0,2023102453,202655071610,2026-05-10
10,フランシーヌ,2026年4月26日,佐賀,SAGAリベンジャー(3歳),ダ1300,不,11,5,4,川島拓,54,398(+1),1:26.2,2.1,2023102453,202655071610,2026-04-26
10,フランシーヌ,2026年4月11日,佐賀,SAGAリベンジャー(3歳),ダ1300,不,9,9,7,川島拓,54,397(+15),1:26.6,1.7,2023102453,202655071610,2026-04-11
10,フランシーヌ,2026年3月7日,阪神,3歳未勝利,ダ1400,稍,16,11,14,西村淳也,55,382(0),1:28.9,4.1,2023102453,202655071610,2026-03-07
10,フランシーヌ,2025年12月6日,阪神,2歳新馬,ダ1200,良,10,9,10,西村淳也,55,382(0),1:18.6,4.7,2023102453,202655071610,2025-12-06
10,マイントップスター,2026年6月21日,佐賀,SAGAリベンジャー(3歳),ダ1300,重,11,10,5,中山蓮王,56,418(-1),1:26.7,1.7,2023103224,202655071610,2026-06-21
10,マイントップスター,2026年5月24日,佐賀,3歳ー8組,ダ1400,良,10,7,8,竹吉徹,56,419(+1),1:35.4,3.8,2023103224,202655071610,2026-05-24
10,マイントップスター,2026年4月20日,佐賀,3歳ー7組,ダ1400,重,7,,除,竹吉徹,56,416(-2),,,2023103224,202655071610,2026-04-20
10,マイントップスター,2026年4月11日,佐賀,3歳ー6組,ダ1400,不,11,8,7,竹吉徹,56,418(-2),1:33.9,2.8,2023103224,202655071610,2026-04-11
10,マイントップスター,2026年3月21日,佐賀,パッカルくんのおとし(3歳),ダ1400,稍,8,7,4,竹吉徹,56,420(-5),1:33.6,1.1,2023103224,202655071610,2026-03-21
10,マイントップスター,2026年3月14日,佐賀,大分の牛乳はたまがる(3歳),ダ1300,良,9,6,4,竹吉徹,56,425(+5),1:27.9,1.9,2023103224,202655071610,2026-03-14
10,マイントップスター,2026年2月28日,佐賀,3歳ー7組,ダ1400,不,8,6,3,竹吉徹,56,420(+5),1:33.3,1.8,2023103224,202655071610,2026-02-28
10,マイントップスター,2026年2月12日,佐賀,UMATENA望月琉(3歳),ダ1300,稍,11,6,5,竹吉徹,56,415(+1),1:26.3,2.5,2023103224,202655071610,2026-02-12
10,マイントップスター,2026年1月29日,佐賀,3歳ー6組,ダ1300,良,11,4,4,竹吉徹,56,414(-6),1:26.9,0.9,2023103224,202655071610,2026-01-29
10,マイントップスター,2026年1月17日,佐賀,3歳ー6組,ダ1300,良,11,4,5,山田義貴,56,420(+1),1:26.7,0.5,2023103224,202655071610,2026-01-17
10,マイントップスター,2025年12月20日,佐賀,2歳ー6組,ダ1300,良,10,9,5,竹吉徹,55,419(-3),1:26.5,0.9,2023103224,202655071610,2025-12-20
10,マイントップスター,2025年12月6日,佐賀,2歳ー5組,ダ1400,良,11,5,8,長谷川蓮,54,422(+8),1:37.0,2.1,2023103224,202655071610,2025-12-06
10,マイントップスター,2025年11月15日,佐賀,2歳ー5組,ダ1400,良,11,5,5,竹吉徹,55,414(+2),1:35.0,2.0,2023103224,202655071610,2025-11-15
10,マイントップスター,2025年11月1日,佐賀,2歳ー5組,ダ1300,良,11,5,7,山田義貴,55,412(+4),1:28.8,1.1,2023103224,202655071610,2025-11-01
10,マイントップスター,2025年10月19日,佐賀,2歳ー6組,ダ1300,良,7,4,3,山田義貴,55,408(-9),1:29.3,1.2,2023103224,202655071610,2025-10-19
10,マイントップスター,2025年10月5日,佐賀,さがけいば×ウエスト(2歳),ダ1300,重,11,3,7,山田義貴,55,417(+13),1:29.0,4.1,2023103224,202655071610,2025-10-05
10,オニタイジ,2026年6月21日,佐賀,SAGAリベンジャー(3歳),ダ1300,重,11,3,9,山口勲,56,455(+6),1:28.2,3.2,2023103974,202655071610,2026-06-21
10,オニタイジ,2026年6月6日,佐賀,3歳ー9組,ダ1400,稍,11,3,2,山下裕貴,56,449(-1),1:33.0,0.7,2023103974,202655071610,2026-06-06
10,オニタイジ,2025年11月11日,門別,2歳未勝利(未勝利),ダ1200,稍,9,6,7,小野楓馬,56,450(-2),1:18.2,2.4,2023103974,202655071610,2025-11-11
10,オニタイジ,2025年11月3日,門別,今年は船橋と門別に喝(未勝利)(2歳),ダ1200,重,9,3,5,小野楓馬,56,452(+2),1:19.0,2.5,2023103974,202655071610,2025-11-03
10,オニタイジ,2025年10月21日,門別,2歳未勝利(未勝利),ダ1200,稍,10,7,2,小野楓馬,56,450(+2),1:17.3,0.3,2023103974,202655071610,2025-10-21
10,オニタイジ,2025年10月7日,門別,2歳未勝利(未勝利),ダ1100,良,12,7,8,小野楓馬,56,448(0),1:11.4,1.3,2023103974,202655071610,2025-10-07
10,オニタイジ,2025年9月25日,門別,2歳未勝利(未勝利),ダ1000,不,12,3,6,小野楓馬,56,448(+6),1:03.1,1.7,2023103974,202655071610,2025-09-25
10,オニタイジ,2025年9月3日,門別,2歳未勝利(未勝利),ダ1000,重,10,7,2,小野楓馬,55,442(+4),1:04.2,0.4,2023103974,202655071610,2025-09-03
10,オニタイジ,2025年8月13日,門別,2歳未勝利(未勝利),ダ1200,良,12,6,6,小野楓馬,55,438(-8),1:17.5,0.8,2023103974,202655071610,2025-08-13
10,オニタイジ,2025年7月24日,門別,2歳未勝利(未勝利),ダ1600,良,9,4,9,小野楓馬,55,446(0),1:51.6,3.3,2023103974,202655071610,2025-07-24
10,オニタイジ,2025年7月3日,門別,JRA認定競走フレッ(新馬)(2歳),ダ1000,稍,10,2,5,小野楓馬,55,446(0),1:04.8,2.7,2023103974,202655071610,2025-07-03
10,ボンスヴニール,2026年6月20日,佐賀,3歳ー6組,ダ1400,不,9,8,7,出水拓人,54,431(-8),1:35.2,2.8,2023104489,202655071610,2026-06-20
10,ボンスヴニール,2026年6月1日,佐賀,3歳ー7組,ダ1400,良,11,8,6,出水拓人,54,439(-7),1:35.9,3.3,2023104489,202655071610,2026-06-01
10,ボンスヴニール,2026年5月18日,佐賀,3歳ー7組,ダ1400,良,11,7,8,出水拓人,54,446(-2),1:34.5,1.7,2023104489,202655071610,2026-05-18
10,ボンスヴニール,2026年5月4日,佐賀,3歳ー7組,ダ1400,重,10,5,6,出水拓人,54,448(+9),1:35.1,2.5,2023104489,202655071610,2026-05-04
10,ボンスヴニール,2026年4月20日,佐賀,3歳ー6組,ダ1400,重,11,4,3,出水拓人,54,439(-14),1:33.4,2.5,2023104489,202655071610,2026-04-20
